id_str,topic,topic_name,score,text_lexical
2059530283691704329,-1,Tidak Spesifik,0,lawan depresi keduanya pilihan sulit kalau mau lawan ternyata fisik sekuat si pembully pilihannya depresi depresi apalah daya melawan diri sendiri bagaimana mau melawan orang
2059529564037222603,-1,Tidak Spesifik,0,cw mention of depresi overdosis mental health issues implied self destructive behavior
2059529065107952084,-1,Tidak Spesifik,0,sadis banget memang malah distigma seringkali jadi depresi ketakutan
2059525188535111839,2,Finansial,1,emang paling gampang nuduh orang at least cari tahu dulu background masing pasien sulli bunuh diri dibully saeron bunuh diri kelilit hutang situ paham betapa berat nya jadi artis korea harusnya membentuk badan perlindungan artis
2059520016392085837,-1,Tidak Spesifik,0,iya aku self harm soalnya aku tahan sakit pernah jadi infeksi sakit bgt sekarang kalau depresi keliatan sama sekali in real life aku bercanda cuma rambut rontok dikira ketombean brain fog sering sakit kepala bb cuma
2059519119259795779,0,Tekanan Akademik,1,nonton podcast densu erika carlina curhat perjalanan hidupnya hadirnya enduw titik terendah hujatan satu indonesia tekanan mental perjuangan belajar jadi ibu baik perlahan menemukan alasan bangkit kehadiran enduw jadi titik balik
2059516172417306919,5,Lingkungan/Sosial,1,hari tau lingkungan toxic apa ngga kamu ngerasain makanya sotoy banget kalau amit amit ade kamu bunuh diri kamu maksa bertahan tempat lingkungan toxic kata kamu usah sedih
2059515997657415702,3,Percintaan,1,i was at a very tender age when i heard hingga nyaris bundir and i wondered emang jatuh cinta sampe segitunya kok nakutin but of course i kept to myself and found the answer as i got older
2059511858357223879,-1,Tidak Spesifik,0,u spokojenosti je t z staneme rovn se zjistilo e estiminutov poslech pt k sni uje zkosti a paranoiu v p pad rozmanitosti druh m e m rnit tak depresi opa n efekt m poslech hluku dopravy
2059510730597204381,6,Pemerintah,1,logis hukum aborsi disini semudah jadi aborsinya tempat ilegal jadi sama kamu nyuruh orang bundir kalau lakuin terus dead pas polisi lakuin digital forensik kamu at least kena pasal pidana uu ite kuhp sama uu kesehatan
2059510193592115249,-1,Tidak Spesifik,0,juara back to back champions league sejak era modern champions league real madrid mampu mematahkan kutukan juara back to back ucl sangat sulit taktik terbaca juara bertahan gaya main tim
2059509986351571249,4,Pekerjaan,1,ketahanan mental tiap orang beda dipukul rata kemarin aku kerja bareng sodara eh besoknya keluar workplace nya sesuai kemampuan nya kerja dipaksakan kalau emang nya kuat kalau tbtb bunuh diri emg company mau tanggung
2059499397294313949,4,Pekerjaan,1,kamu jangan didoakan kena depresi sadar ditekan mulu dunia kerja orang kamu merasakan sendiri bagaimana kelelahan berkepanjangan kerja tempat toxic akhirnya mental kamu rusak
2059425800961831131,-1,Tidak Spesifik,0,depresi sejak dini
2059425604915876063,1,Masalah Keluarga,2,setuju sih banyak banget berita anak kecil melakukan s word salah satu video tonton bahkan masalah depresi anggap tabu sebagian keluarga besar sering kali tutup i
2059421287718830538,1,Masalah Keluarga,1,berakibat anak anak menjadi lebih aware diri sendiri depresi anak anak menjadi filsuf gadungan
2059420075191599199,-1,Tidak Spesifik,0,kapan kamu bundir nyet
2059417986776309789,-1,Tidak Spesifik,0,tolol depresi kalau bantu diem aja kalau bunuh diri gmn kamu mau tanggung jawab
2059414579097268426,-1,Tidak Spesifik,0,ajarkan depresi sedari dini dewasa kaget
2059411918868344946,-1,Tidak Spesifik,0,kalau tuhan kayaknya bunuh diri inimah sentuhan iman jadi kuat banget bertahan hidup spritualitas benar menjaga keinginan depresi balik semua orang bersabar mencapai level sanggup gapapa
2059405751223992738,1,Masalah Keluarga,1,tulisan dazai difilter mati matian lebih family friendly kalau menilik serius sebaca artikel who september kemenkes maret depresi anak remaja dini naik signifikan adanya buku versi kasih tunjuk kepekaan soal isu
2059388096660283750,-1,Tidak Spesifik,0,gokil simulasi mengenal depresi
2059382229877617069,-1,Tidak Spesifik,0,ngetik coli gini apa bedanya kamu sama orang orang nyuruh queer muslim buat murtad buat bundir buat lepas hijab
2059363819735101722,-1,Tidak Spesifik,0,mengenal depresi sejak dini pas gedenya kaget banget
2059360573121532286,0,Tekanan Akademik,1,akibat bullying tadi siang jam anak nusuk temennya pakai pisau katanya si korban mulutnya lemes suka bully tukang ngadu kompor akhirnya si pelaku mungkin dendam bawa pisau rumah pas pulang sekolah tusuk perutnya ususnya keluar
2059354056087539922,-1,Tidak Spesifik,0,biasanya kalau dirumah dikamarku gampang banget tidur sampe jam segini tetep tidur kirain dikos tidurnya trnyata sama aja takut depresi banget yatuhan
2059345510864203992,-1,Tidak Spesifik,0,umur segitu bunuh diri syukur
2059334505392214054,-1,Tidak Spesifik,0,wondering bagaimana caranya ngedesain rencana promosi karya depresi awur awuran begini
2059315153049690327,-1,Tidak Spesifik,0,kalau w kebalikannya irl w depresi jadi omgg a representation in a media i consumed
2059302652530548822,0,Tekanan Akademik,1,woii malem dikirimin ginian sama temen kampus takut ngasi saran salah guys serem kalau depresi cowonya baru kemarin selingkuh masalahnya
2059296270410244606,-1,Tidak Spesifik,0,bagaimana perasaan kalian abis vc sama temen dkt kalian smp smk ternyata murtad jujur sebenernya terpukul agama kan masing cuma kecewa aja ternyata milih agama posisi depresi suasan rmh nya chaos aku sedih bgt yap
2059294298982723648,-1,Tidak Spesifik,0,salahnya mana begini begini perlu orang lebih kritis ngadepin kehidupan sesuai ekspektasi merenung kecewa sedih depresi taek
2059293284493861003,1,Masalah Keluarga,1,aku tembak keluarga bakal ngancem bunuh diri mengingat riwayat keluarga kasus bermasalah terutama ibunya
2059287948580065629,-1,Tidak Spesifik,0,terus bunuh diri dianggep lebih serius no one would expect you d actually do it
2059284894820557133,-1,Tidak Spesifik,0,day menjadi vtuber gebrakan baru yap tampaknya benar benar sampe buldep suruh latihan vokalnya kalau tetep lagu pengajarnya nyerah akhirnya ganti lagu temanya depresi donk muka cain se depresi p maksud
2059278405581815903,5,Lingkungan/Sosial,1,hi sf aku mau makin banyakin moots dong disini feel free kalau butuh teman cerita butuh saran kalau minat open sharing ttg makeup aku like n follow
2059276438289998108,2,Finansial,1,kamu bayar tukang mahal kerjanya cuma joget joget bikin konten tiktok bunuh diri dijepang termasuk hak asasi manusia disini dibunuh aparat mati kelaparan
2059272121893982366,-1,Tidak Spesifik,0,mandiri unnes sama skor utbk rata rata an mau masuk teknik bunuh diri guys
2059267613591756980,3,Percintaan,2,kan aku ditahap takud bias aku announce lgbt kriminal bunuh diri pda pnya pacar normal nikah wkwkwkw
2059265387288780848,0,Tekanan Akademik,1,kondisi low intelligence faktornya banyak kondisi neurodivergent masalah belajar trauma stres depresi lingkungan kurang mendukung berkembang
2059264962103791879,-1,Tidak Spesifik,0,analisa member enhypen dong psikolog bibi kayanya member depresi mampus tinggal doi member rambutnya hitam jadi hatinya suram rambut coklat jadi brownies ayo doong analisa ihh masa pilih kasih katanya penis
2059263881491661104,-1,Tidak Spesifik,0,men to men please talk seberat apapun masalah kamu sememalukan apapun lo please talk aku baru kehilangan temen baik gara gara depresi aku temen didn t even realize something bad happend to him lae kau tinggal seminar hasil jadi
2059260993327542375,-1,Tidak Spesifik,0,aku kalau depresi dihibur sunshine mgkin jadi hidup i get you robin
2059256963817722178,-1,Tidak Spesifik,0,usah berlindung dibalik kata depresi neurodivergence deh buat jahat orang
2059251941872742518,-1,Tidak Spesifik,0,bagaimana semua bunuh diri
2059236739072335896,-1,Tidak Spesifik,0,kalau sini alasan putusnya bukan arka balapan kayari minta putus soalnya sakit bolak balil psikiater waktu fase depresi menghilang hidup arka lalu waktu fase manik berusaha nahan diri waktu normal baru arka
2059235338288247145,2,Finansial,1,crita dikit ibuku pendidikan rendah ekonomi rendah nikah usia aku lahir ibuku usia kecil aku nerima abuse baik verbal maupun fisik dampaknya aku tumbuh jadi orang dewasa punya anger issue gampang depresi mood swing berantakan pokonya
2059234159567196274,-1,Tidak Spesifik,0,kalau ditanya kok aku bikin branding akun jadi rated kok kamu mau jadi olahraga parah jadi rated dibisikin kalau badan aku gemuk jelek puluhan kali even jadi bercandaan bikin aku kepikiran terus sampe nangis pas single ternyata badan aku segitu
2059233789684203852,-1,Tidak Spesifik,0,bunuh diri lah
2059229890055221572,5,Lingkungan/Sosial,1,emang sinting sama kartun sampe mau bundir mah aslinya iri insecure sama hinata tau hinata banyak suka populer cuma denial
2059229283063836779,-1,Tidak Spesifik,0,emang baca sewaktu pengajuan waktu tanda tangan maksa kalau mau doxing bayar selesai sesama penyintas pinjol gw cuma mau ngingetin overthinking percuma ujungnya bundir kamu pikir kamu kooperatif balesin chat dc jadi lunak gitu no money no response
2059227559146197449,-1,Tidak Spesifik,0,pantes bunuh diri santai orang sana
2059220816894869561,5,Lingkungan/Sosial,1,saatnya keluar lingkungan toxic aku muaakk
2059220264823775560,-1,Tidak Spesifik,0,gatau lebih mending depresi yearning bcs shit feels the same cuma beda tempat sakitnya
2059219397076771082,-1,Tidak Spesifik,0,not pandavva related but here i guess aku biasanya cuman nulis kalau depresi jadi topiknya sensitif
2059218028194369863,-1,Tidak Spesifik,0,rata rata skor utbk rata rata rapor kalau nekat ambil mandiri fk bunuh diri
2059210128507998221,4,Pekerjaan,1,banyak nyaman tempat kerja tetap bertahan bukan gajinya lingkungan toxic nya
2059204752135897516,0,Tekanan Akademik,1,kadang kalau depresi pulang pergi kost jaraknya menit kampus bawa motor langsung jalan kaki
2059202242402738644,-1,Tidak Spesifik,0,guys maaf ngecewain bgt trnyata skor utbk ku nyampe aku gatau sekarang bagaimana aku kyknya bnrn mau bunuh diri
2059193091064496531,3,Percintaan,2,kebohongan clara shinta kini dibongkar mantan suami pertamanya denny goestaf cerai tahun denny bingung clara menuduh dinafkahi padahal menurutnya faktanya berbeda denny bilang datang medan bawa harta tahun kuliah
2059189578469400828,-1,Tidak Spesifik,0,kalau kamu sering merasa serba salah selalu disalahkan mulai ragu ingatan perasaan sendiri jadi tanda manipulasi emosional manipulasi emosional membuat kamu boneka perasaan sendiri padahal mengendalikan orang efeknya
2059174911936176336,5,Lingkungan/Sosial,1,sekedar mendiang sulli foto pake baju pake bh dihujat se dunia sampe depresi padahal foto buat diri sendiri sama buat fansnya bukan ngelakuin kejahatan kriminal kalau diliat dizoom banget keliatan
2059170595494060353,-1,Tidak Spesifik,0,aku pas sd pernah kena cacar air kalau cacar ular berarti aktif semisal kena stres berat depresi dong
2059168603887587536,-1,Tidak Spesifik,0,niranpete malah duanya depresi
2059152641360543986,-1,Tidak Spesifik,0,maksudnya apa nyuruh hs bunuh diri
2059148808362008845,-1,Tidak Spesifik,0,pompom sender hiatus sejak amphoreus selesai kelelahan banget sama alur ceritanya kepanjangan so far planarcadia worth it ceritanya buat sender balik main
2059144458906853525,-1,Tidak Spesifik,0,gagal osn gagal fls n gagal lomba gagal besar akt gagal besar smt lebih milih ambis utbk ujung nya ketolak gagal scholarship gagal tka gagal snbp gagal snbt tali mana tali bunuh diri aja bunuh diri enak
2059144064176632078,-1,Tidak Spesifik,0,padahal beli mi ayam buat semangkok mi ayam bunuh diri
2059144022648905917,-1,Tidak Spesifik,0,ku bukan drama depresi malah drama pemulihan
2059142872147087816,-1,Tidak Spesifik,0,pentingnya punya idol rajin ngabarin interaksi fans fansnya caper bilang depresi idol biasa interaksi sama fansnya alias mencegah fansnya busuk hati cuma idolnya ngelakuin sama mencegah hate
2058896392136151296,1,Masalah Keluarga,2,bapak keluarga nya kekurangan uang beban hidup semakin berat jadi depresi tetangga knalpot motornya normal
2058895084645732626,-1,Tidak Spesifik,0,aku sehari hari twt kegiatannya cuma nge porno depresi sama doain orang buat meninggal ww jir
2058893064056516701,-1,Tidak Spesifik,0,semua orang mixingannya suka so at the end of the day it doesn t really matter depresi berat
2058889853220323424,-1,Tidak Spesifik,0,cing kalau mau bunuh diri jembatan viral buat bunuh diri aja
2058881793663909938,-1,Tidak Spesifik,0,mau bunuh diri buat gc plis
2058881349034160141,-1,Tidak Spesifik,0,lapar banget kayaknya kalau aku tuan rumah aku kasi duduk kasihan cuk orang lapar mempertahankan hidup masa sih empati masa empati sama orang bundir
2058879541087772696,5,Lingkungan/Sosial,1,temen sodara menolongmu teman sodara menenggelamkanmu aku mengalami keduanya hari jadi penyintas pinjol maret sempet mau bunuh diri alhamdulillah allah beri kewarasan cuman bilang begitulah hidup
2058874062538211512,-1,Tidak Spesifik,0,bunuh diri ajh alhamdulillah
2058873476266807656,-1,Tidak Spesifik,0,udahmah gapyear ketolak better lanjut ikut tahun depan apa bunuh diri yah
2058868949228613939,-1,Tidak Spesifik,0,hewan terbukti mengalami stres emosional berat menunjukkan perubahan perilaku agresif depresi menyadari kehilangan berpisah pemilik lamanya
2058868872904892768,-1,Tidak Spesifik,0,nangisin diri sendiri sih bentar doang pressure orng jir buat mau bunuh diri
2058865205569069509,-1,Tidak Spesifik,0,egiluy aku mikir gt co tetep si aku nangis jam jam mikir bunuh diri enaknya pake apaan
2058858667013971985,-1,Tidak Spesifik,0,kerasa banget depresi penghuni grup
2058858311840358828,-1,Tidak Spesifik,0,bunuh diri yok
2058858250737782804,-1,Tidak Spesifik,0,adek gweh lolos utbk it means gweh bakal pusing apa apa semuanya baik baik dik kalau depresi nnti aku marahin
2058858213764931718,-1,Tidak Spesifik,0,contoh drama drama aku nonton aku nonton drama depresi karakternya semangat hidup
2058856431261286437,-1,Tidak Spesifik,0,tinggal jakarta sangat depressing sebenernya tinggal indonesia depressing org jakarta sangat privileged ngeliat macet gedung tinggi cafe baru selalu bertambah orang tidur jalan berkurang membuat aku sangat depresi
2058856266265666039,-1,Tidak Spesifik,0,depresi gitulah kira
2058848157984051512,-1,Tidak Spesifik,0,tahap five stages of grief denial kira kira tahap anger komen apa nih denial penangkalan anger kemarahan bargaining tawar menawar depression depresi acceptance penerimaan
2058847462337691685,-1,Tidak Spesifik,0,aku linglung buka pengumuman berkali kali berharap bohong se depresi berat aku
2058846687356203373,4,Pekerjaan,1,berarti emang dasarnya lingkungan toxic apapun pekerjaan nya
2058845274228011151,-1,Tidak Spesifik,0,so i can t say depresi and suicide anymore aku upload begini jir
2058838236177584539,1,Masalah Keluarga,1,kebanyakan minjemin kamu kak mending samperin bikin surat perjanjian dah amit kalau orangnya bunuh diri kabur entar kakak mau nagih siapa kalau tanah laku minta dilunasin kalau g lunasin dulu minta dilunasin nya dah
2058834061779693842,-1,Tidak Spesifik,0,bunuh diri aj ap yh hh kalian masi mau temenan sama aku maaf mengecewakan
2058832116469920060,-1,Tidak Spesifik,0,mau bunuh diri
2058829617230930078,-1,Tidak Spesifik,0,ternyata nangisnya menit aku pikir langsung bunuh diri gt rasanya
2058827887588089958,-1,Tidak Spesifik,0,aku jadi depresi
2058827389086679130,-1,Tidak Spesifik,0,hmdeehh mclaren bener snbt lolos apa aku bunuh diri abis apa bagaimana hmzz lengkap penderitaan aku
2058824526621012032,-1,Tidak Spesifik,0,mandiri swasta bunuh diri yah
2058822625489776972,-1,Tidak Spesifik,0,kadang ngerti orang mahir gambar karater baru pertama digambar aku seeibg ngalamin jadi energi fokus inget desain karakter fokus gambarnya ditambah tekanan mental bikin bs out maksimal
